STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       1420;19940801;19940831;   10;  4.89;  19.6;   25.0;   14.3;    2.34;  35.6;  21.6;   7.0; 226.4;    9;    55.5;   12.4;eor
       1420;19940901;19940930;   10;  5.82;  14.9;   19.2;   11.1;    2.45;  23.9;  18.5;   5.3; 119.7;    9;    50.4;    7.3;eor
       1420;19941001;19941031;   10;  4.44;   9.2;   14.1;    4.5;    2.30;  19.9;  18.5;  -1.5; 137.0;    9;    48.5;   13.4;eor
       1420;19941101;19941130;   10;  6.30;   9.1;   11.7;    6.5;    2.06;  18.2;  14.9;   1.0;  47.2;    9;    32.3;    6.2;eor
       1420;19941201;19941231;   10;  6.24;   5.2;    7.5;    2.4;    2.76;  13.6;  18.5;  -5.9;  40.2;    9;    38.7;   11.6;eor
       1420;19950101;19950131;   10;  6.15;   1.9;    4.6;   -0.9;    2.66;  13.9;  24.2;  -9.5;  51.5;    9;   118.5;   23.6;eor
       1420;19950201;19950228;   10;  6.26;   6.0;    9.0;    2.7;    3.05;  14.2;  20.1;  -3.5;  52.7;    9;    69.9;   15.5;eor
       1420;19950301;19950331;   10;  4.83;   4.8;    9.3;    0.9;    2.90;  17.9;  24.2;  -3.8; 137.3;    9;    57.7;   13.2;eor
       1420;19950401;19950430;   10;  5.76;  11.0;   15.5;    6.3;    2.79;  26.6;  18.5;   0.7; 136.3;    9;    51.3;   10.9;eor
       1420;19950501;19950531;   10;  4.85;  14.2;   19.4;    8.2;    2.30;  27.9;  20.6;   0.8; 221.8;    9;    79.4;   31.9;eor
       1420;19950601;19950630;   10;  5.19;  16.7;   21.3;   11.5;    2.30;  30.9;  15.4;   4.5; 181.3;    9;    29.8;    8.4;eor
       1420;19950701;19950731;   10;  3.98;  22.5;   28.5;   16.3;    2.17;  35.8;  17.0;  10.9; 278.9;    9;    44.0;   19.5;eor
       1420;19950801;19950831;   10;  4.08;  20.5;   26.2;   15.0;    2.30;  33.3;  18.0;   7.9; 232.2;    9;    79.6;   33.0;eor
       1420;19950901;19950930;   10;  6.08;  14.0;   18.0;   10.4;    2.41;  22.6;  14.9;   2.9;  93.0;    9;    87.0;   18.1;eor
       1420;19951001;19951031;   10;  6.00;  13.0;   16.8;    9.3;    1.58;  23.9;  11.8;   0.4;  92.1;    9;    26.5;   16.1;eor
       1420;19951101;19951130;   10;  5.79;   4.2;    7.0;    1.3;    2.07;  13.9;  14.9;  -6.1;  65.5;    9;    29.2;    9.0;eor
       1420;19951201;19951231;   10;  6.37;   0.5;    2.6;   -1.8;    2.21;  12.3;  15.9; -10.7;  41.6;    9;    45.8;   11.5;eor
       1420;19960101;19960131;   10;  6.28;  -0.7;    1.6;   -2.8;    2.12;   9.1;  10.8;  -8.6;  55.2;    9;     2.3;    1.0;eor
       1420;19960201;19960229;   10;  6.07;   0.5;    3.7;   -2.7;    2.32;  13.1;  18.5; -12.5;  64.4;    9;    38.3;   11.1;eor
       1420;19960301;19960331;   10;  4.68;   3.8;    8.1;    0.1;    2.28;  15.3;  13.9;  -7.3; 146.8;    9;    17.8;    5.8;eor
       1420;19960401;19960430;   10;  4.37;  10.6;   16.3;    4.1;    2.00;  27.5;  15.4;  -2.2; 236.3;    9;    14.8;    5.0;eor
       1420;19960501;19960531;   10;  6.30;  12.7;   16.9;    8.2;    2.72;  29.6;  13.9;  -0.1; 140.0;    9;    72.3;   11.2;eor
       1420;19960601;19960630;   10;  4.47;  18.0;   23.2;   12.3;    2.24;  32.8;  21.1;   7.2; 232.2;    9;    30.8;    7.6;eor
       1420;19960701;19960731;   10;  4.47;  18.0;   23.6;   12.4;    2.38;  29.0;  18.0;   7.7; 240.5;    9;    88.6;   23.6;eor
       1420;19960801;19960831;   10;  4.70;  18.8;   24.1;   13.8;    2.15;  30.2;  17.5;   9.5; 220.4;    9;    54.2;   21.5;eor
       1420;19960901;19960930;   10;  5.35;  13.0;   17.4;    8.6;    2.30;  24.5;  20.6;   2.6; 123.4;    9;    19.1;    4.2;eor
       1420;19961001;19961031;   10;  5.75;  10.4;   14.5;    6.6;    2.25;  18.8;  23.7;   1.8;  87.6;    9;    85.3;   18.8;eor
       1420;19961101;19961130;   10;  6.74;   5.8;    7.9;    3.6;    2.66;  14.6;  18.0;  -3.0;  27.0;    9;    77.6;   21.6;eor
       1420;19961201;19961231;   10;  6.10;  -0.7;    1.6;   -3.1;    2.20;  10.6;  13.4; -16.9;  51.1;    9;    30.3;    6.1;eor
       1420;19970101;19970131;   10;  6.07;  -2.5;   -0.2;   -5.1;    1.70;   6.0;  12.9; -16.8;  44.3;    9;     9.8;    3.8;eor
       1420;19970201;19970228;   10;  5.93;   5.6;    9.1;    2.0;    2.98;  14.2;  25.2;  -5.5;  82.6;    9;    64.2;   11.8;eor
       1420;19970301;19970331;   10;  5.08;   8.7;   13.3;    4.3;    2.35;  18.6;  20.6;  -1.9; 131.7;    9;    17.4;    4.0;eor
       1420;19970401;19970430;   10;  4.66;   9.0;   14.0;    2.6;    2.51;  19.6;  17.5;  -2.8; 192.6;    9;    21.2;    8.1;eor
       1420;19970501;19970531;   10;  4.79;  14.7;   19.9;    8.9;    2.41;  28.4;  22.1;   2.5; 244.2;    9;    50.9;   16.7;eor
       1420;19970601;19970630;   10;  5.64;  17.5;   22.3;   12.6;    2.44;  30.0;  16.5;   6.4; 187.9;    9;    65.6;   11.5;eor
       1420;19970701;19970731;   10;  5.30;  19.2;   24.3;   13.9;    2.23;  29.3;  17.0;   9.9; 209.5;    9;    64.7;   25.1;eor
       1420;19970801;19970831;   10;  3.72;  21.9;   27.9;   16.2;    2.00;  33.1;  19.5;  10.6; 251.4;    9;    43.7;   23.6;eor
       1420;19970901;19970930;   10;  4.09;  15.8;   22.2;    9.8;    2.09;  30.6;  15.9;   3.4; 228.0;    9;    24.7;   13.3;eor
       1420;19971001;19971031;   10;  5.02;   9.2;   13.8;    5.4;    2.38;  23.9;  18.5;  -3.1; 125.5;    9;    40.9;   14.4;eor
       1420;19971101;19971130;   10;  6.32;   5.4;    7.8;    3.0;    1.97;  13.8;  16.5;  -3.5;  52.8;    9;    48.9;   10.5;eor
       1420;19971201;19971231;   10;  6.86;   3.9;    5.9;    1.9;    2.54;  14.6;  23.1;  -5.3;  26.2;    9;    46.0;    8.3;eor
       1420;19980101;19980131;   10;  5.47;   3.5;    6.3;    0.9;    2.86;  12.3;  20.6; -10.2;  73.5;    9;    46.5;   10.1;eor
       1420;19980201;19980228;   10;  4.76;   5.0;    9.7;   -0.3;    2.25;  17.1;  18.0; -12.9; 124.1;    9;    11.2;    6.5;eor
       1420;19980301;19980331;   10;  5.67;   7.6;   11.5;    3.3;    2.81;  23.0;  23.1;  -4.5; 126.9;    9;    29.4;   10.6;eor
       1420;19980401;19980430;   10;  6.20;  10.1;   14.6;    5.8;    2.46;  21.8;  18.0;  -1.0; 109.5;    9;    64.2;    9.9;eor
       1420;19980501;19980531;   10;  4.48;  16.3;   21.4;   10.6;    2.25;  30.2;  13.4;   2.3; 226.1;    9;    44.1;   22.6;eor
       1420;19980601;19980630;   10;  5.80;  18.8;   23.6;   13.3;    2.47;  32.7;  24.7;   5.1; 199.2;    9;    64.7;   17.5;eor
       1420;19980701;19980731;   10;  5.76;  18.4;   22.9;   13.9;    2.68;  34.5;  16.5;   8.7; 147.1;    9;    55.0;   13.4;eor
       1420;19980801;19980831;   10;  4.48;  19.6;   25.6;   13.1;    2.29;  37.0;  17.0;   8.0; 249.9;    9;    22.1;    8.6;eor
       1420;19980901;19980930;   10;  5.86;  14.8;   18.8;   11.3;    2.50;  24.8;  17.0;   5.2;  92.2;    9;   101.9;   17.0;eor
       1420;19981001;19981031;   10;  6.53;  10.2;   13.2;    7.4;    2.96;  19.3;  21.1;   2.1;  51.3;    9;   148.4;   24.6;eor
       1420;19981101;19981130;   10;  6.22;   3.2;    5.5;    0.7;    2.36;  13.5;  22.1;  -7.6;  43.1;    9;    53.5;   10.4;eor
       1420;19981201;19981231;   10;  6.20;   2.6;    4.7;    0.0;    2.55;  13.0;  17.0;  -5.9;  42.3;    9;    31.7;    7.1;eor
       1420;19990101;19990131;   10;  6.24;   3.9;    6.6;    1.1;    2.80;  15.3;  16.0;  -6.8;  49.9;    9;    52.2;    8.1;eor
       1420;19990201;19990228;   10;  5.88;   2.3;    5.1;   -0.9;    3.00;  11.3;  22.0;  -7.9;  80.4;    9;    32.4;    5.5;eor
       1420;19990301;19990331;   10;  5.95;   7.2;   11.2;    3.7;    2.59;  18.7;  20.0;  -2.1; 108.0;    9;    61.9;   25.4;eor
       1420;19990401;19990430;   10;  4.95;  11.0;   15.8;    6.1;    2.58;  22.1;  15.0;   0.1; 177.7;    9;    55.5;   14.7;eor
       1420;19990501;19990531;   10;  5.18;  15.9;   21.2;   10.4;    2.37;  31.1;  16.0;   5.4; 208.2;    9;    22.6;    7.1;eor
       1420;19990601;19990630;   10;  5.01;  17.6;   23.0;   11.8;    2.51;  31.3;  20.0;   6.3; 216.3;    9;    38.9;    9.7;eor
       1420;19990701;19990731;   10;  4.79;  21.2;   26.3;   15.6;    2.55;  34.4;  17.0;   9.0; 258.4;    9;   140.7;   82.7;eor
       1420;19990801;19990831;   10;  5.22;  19.2;   24.4;   13.8;    2.22;  30.9;  20.0;   8.3; 208.5;    9;    94.0;   19.6;eor
       1420;19990901;19990930;   10;  4.42;  18.6;   24.3;   13.6;    2.29;  30.9;  17.0;   8.8; 209.3;    9;    45.5;   16.3;eor
       1420;19991001;19991031;   10;  4.97;  10.2;   14.4;    6.5;    2.51;  19.3;  18.0;  -0.3; 122.8;    9;    29.4;   11.1;eor
       1420;19991101;19991130;   10;  6.14;   4.6;    7.2;    1.8;    2.40;  16.0;  17.0;  -5.1;  63.8;    9;    42.5;   16.4;eor
       1420;19991201;19991231;   10;  6.73;   3.6;    5.8;    1.1;    3.29;  12.4;  23.0;  -6.9;  34.5;    9;    79.5;   21.0;eor
       1420;20000101;20000131;   10;  6.34;   2.9;    5.0;   -0.1;    2.72;  10.9;  21.0; -11.0;  47.4;    9;    37.2;   15.7;eor
       1420;20000201;20000229;   10;  5.88;   5.3;    8.8;    1.5;    3.11;  16.4;  20.0;  -4.7;  81.4;    9;    51.5;    7.4;eor
       1420;20000301;20000331;   10;  6.16;   7.6;   11.3;    4.5;    2.97;  17.4;  20.0;  -1.6;  88.4;    9;    59.6;   17.1;eor
       1420;20000401;20000430;   10;  5.27;  11.8;   16.8;    6.5;    2.43;  26.7;  19.0;  -1.1; 181.5;    9;    27.1;    6.5;eor
       1420;20000501;20000531;   10;  5.23;  16.5;   21.9;   10.9;    2.50;  28.9;  20.0;   5.1; 216.7;    9;    99.0;   43.9;eor
       1420;20000601;20000630;   10;  3.91;  19.4;   25.0;   12.5;    2.39;  34.1;  18.0;   6.1; 292.8;    9;    27.6;    8.4;eor
       1420;20000701;20000731;   10;  6.20;  16.7;   21.4;   12.8;    2.62;  29.2;  27.0;   8.9; 118.4;    9;   151.3;   20.8;eor
       1420;20000801;20000831;   10;  4.12;  19.9;   25.4;   14.3;    2.20;  31.1;  14.0;  10.9; 255.3;    9;    54.4;   18.1;eor
       1420;20000901;20000930;   10;  5.30;  15.5;   19.9;   11.9;    2.10;  26.3;  18.0;   7.6; 122.2;    9;    89.6;   17.8;eor
       1420;20001001;20001031;   10;  6.21;  11.3;   14.8;    8.0;    2.32;  21.3;  28.0;   1.2;  65.5;    9;    50.2;    9.5;eor
       1420;20001101;20001130;   10;  6.31;   7.5;   10.3;    4.4;    2.47;  14.6;  17.0;  -0.9;  40.0;    9;    56.1;   12.8;eor
       1420;20001201;20001231;   10;  6.33;   4.3;    6.4;    1.9;    2.36;  13.6;  31.0;  -8.6;  49.3;    9;    55.5;   11.2;eor
       1420;20010101;20010131;   10;  5.42;   2.6;    5.3;   -0.6;    2.24;  12.6;  20.0;  -8.8;  75.1;    9;    71.9;   13.0;eor
       1420;20010201;20010228;   10;  5.65;   4.7;    8.1;    1.1;    2.74;  16.1;  17.0;  -9.0;  85.2;    9;    58.3;   14.6;eor
       1420;20010301;20010331;   10;  6.65;   6.7;   10.0;    3.4;    2.53;  15.8;  20.0;  -3.6;  58.5;    9;   115.1;   15.3;eor
       1420;20010401;20010430;   10;  5.81;   8.8;   13.4;    4.0;    2.80;  22.6;  21.4;  -2.9; 128.4;    9;    57.2;    8.8;eor
       1420;20010501;20010531;   10;  4.51;  16.6;   22.3;   10.8;    2.68;  29.0;  16.0;   5.0; 270.3;    9;    27.2;   13.7;eor
       1420;20010601;20010630;   10;  5.42;  16.4;   21.8;   11.2;    2.40;  30.2;  16.9;   5.3; 187.9;    9;    57.9;    9.8;eor
       1420;20010701;20010731;   10;  4.50;  20.7;   26.5;   14.8;    2.52;  33.7;  22.8;  10.2; 245.9;    9;    37.8;    8.8;eor
       1420;20010801;20010831;   10;  4.29;  20.5;   26.2;   15.0;    2.35;  33.8;  18.6;   8.9; 239.2;    9;    68.0;   23.5;eor
       1420;20010901;20010930;   10;  6.38;  13.0;   17.1;    9.2;    2.80;  23.8;  19.5;   3.0;  48.4;    9;    96.5;   24.5;eor
       1420;20011001;20011031;   10;  4.91;  13.4;   17.9;    9.3;    2.03;  26.0;  16.3;   6.1;  90.4;    9;    45.5;   10.3;eor
       1420;20011101;20011130;   10;  5.73;   4.6;    7.8;    1.3;    2.27;  14.2;  18.4;  -4.5;  72.7;    9;    90.2;   16.5;eor
       1420;20011201;20011231;   10;  5.64;   1.4;    4.0;   -2.0;    2.84;  11.8;  20.1; -13.7;  58.3;    9;    27.8;    7.1;eor
       1420;20020101;20020131;   10;  6.20;   1.3;    3.8;   -1.3;    2.71;  14.1;  20.7; -16.0;  57.1;    9;    35.1;   13.4;eor
       1420;20020201;20020228;   10;  5.66;   6.6;   10.1;    2.9;    3.68;  17.2;  22.4;  -3.2;  81.2;    9;    96.5;   16.9;eor
       1420;20020301;20020331;   10;  5.01;   7.3;   12.5;    1.9;    2.65;  18.8;  16.7;  -4.1; 151.0;    9;    36.2;   12.9;eor
       1420;20020401;20020430;   10;  4.62;  10.1;   15.3;    5.1;    2.63;  21.4;  21.2;  -2.7; 184.4;    9;    46.2;    9.5;eor
       1420;20020501;20020531;   10;  5.66;  14.6;   19.5;    9.7;    2.26;  28.0;  17.9;   3.6; 172.7;    9;    91.1;   20.7;eor
       1420;20020601;20020630;   10;  4.86;  19.5;   25.3;   13.5;    2.43;  37.5;  15.5;   8.8; 236.1;    9;    15.4;    8.0;eor
       1420;20020701;20020731;   10;  5.30;  19.1;   24.4;   14.3;    2.36;  32.5;  26.3;   9.9; 169.5;    9;   112.5;   51.9;eor
       1420;20020801;20020831;   10;  4.86;  20.0;   25.2;   15.4;    2.06;  30.9;  15.4;  13.0; 192.5;    9;    54.4;   27.2;eor
       1420;20020901;20020930;   10;  4.35;  14.5;   20.0;    9.1;    2.17;  28.2;  16.3;   2.4; 194.1;    9;    29.8;    8.9;eor
       1420;20021001;20021031;   10;  6.02;  10.3;   14.1;    6.6;    2.74;  19.9;  32.1;  -1.1;  83.9;    9;    91.6;   14.0;eor
       1420;20021101;20021130;   10;  6.38;   8.0;   10.8;    5.1;    2.17;  17.7;  14.7;  -0.8;  50.4;    9;    87.8;   17.1;eor
       1420;20021201;20021231;   10;  6.18;   3.2;    5.7;    0.8;    2.32;  12.7;  17.7;  -8.9;  45.6;    9;    81.0;   22.9;eor
       1420;20030101;20030131;   10;  5.87;   1.2;    4.0;   -2.0;    2.77;  13.0;  23.4; -12.3;  57.3;    9;    60.9;   25.8;eor
       1420;20030201;20030228;   10;  3.35;   0.4;    5.2;   -4.0;    2.29;  13.6;  14.2;  -8.0; 154.0;    9;     9.0;    4.3;eor
       1420;20030301;20030331;   10;  4.24;   8.3;   14.2;    2.8;    2.26;  21.4;  17.6;  -3.2; 183.4;    9;    13.2;    5.5;eor
       1420;20030401;20030430;   10;  4.32;  10.8;   16.8;    4.4;    2.53;  25.4;  21.5;  -4.5; 219.0;    9;    11.6;    4.0;eor
       1420;20030501;20030531;   10;  5.46;  15.7;   21.3;   10.0;    2.61;  29.6;  17.9;   3.5; 189.5;    9;    65.2;   22.1;eor
       1420;20030601;20030630;   10;  4.12;  21.9;   28.6;   15.5;    2.20;  33.9;  24.1;   9.6; 304.5;    9;    24.6;    8.0;eor
       1420;20030701;20030731;   10;  4.28;  21.1;   27.5;   14.9;    2.23;  36.8;  16.1;  11.3; 243.6;    9;    32.5;    4.9;eor
       1420;20030801;20030831;   10;  3.08;  23.7;   30.7;   16.6;    2.26;  38.7;  17.1;   9.5; 301.0;    9;    12.7;    4.1;eor
       1420;20030901;20030930;   10;  3.93;  15.7;   22.5;    9.5;    2.20;  30.3;  15.5;   4.8; 223.7;    9;    31.1;   20.7;eor
       1420;20031001;20031031;   10;  5.31;   7.9;   12.0;    3.8;    2.48;  23.6;  15.9;  -4.0; 112.3;    9;    40.1;    6.9;eor
       1420;20031101;20031130;   10;  6.01;   7.2;   10.5;    4.0;    2.23;  14.6;  17.7;  -1.0;  74.1;    9;    38.8;   11.4;eor
       1420;20031201;20031231;   10;  5.39;   3.0;    6.0;   -0.2;    2.52;  12.1;  20.6;  -6.0;  75.2;    9;    39.7;   19.6;eor
       1420;20040101;20040131;   10;  6.59;   2.0;    4.5;   -0.6;    2.90;  11.5;  21.4;  -6.7;  33.3;    9;    69.8;   24.7;eor
       1420;20040201;20040229;   10;  5.54;   4.2;    7.4;    0.8;    2.72;  15.3;  24.3;  -7.3;  70.0;    9;    19.3;    4.7;eor
       1420;20040301;20040331;   10;  4.89;   5.8;   10.4;    1.2;    2.55;  21.8;  21.8;  -5.2; 141.8;    9;    18.4;    4.7;eor
       1420;20040401;20040430;   10;  4.96;  11.6;   17.1;    5.8;    2.50;  25.9;  17.4;  -1.2; 202.2;    9;    18.9;    5.6;eor
       1420;20040501;20040531;   10;  4.76;  13.3;   18.4;    7.6;    2.16;  25.8;  14.6;   0.8; 207.8;    9;    66.4;   21.5;eor
       1420;20040601;20040630;   10;  5.04;  17.6;   23.4;   11.6;    2.47;  33.6;  18.5;   7.0; 207.6;    9;    38.9;   12.5;eor
       1420;20040701;20040731;   10;  5.28;  19.0;   24.5;   13.9;    2.35;  31.4;  23.6;   9.7; 193.7;    9;    88.2;   37.5;eor
       1420;20040801;20040831;   10;  5.02;  20.1;   25.8;   15.1;    2.58;  33.1;  22.2;   9.8; 182.4;    9;    90.1;   15.7;eor
       1420;20040901;20040930;   10;  4.27;  16.0;   21.3;   10.7;    2.67;  27.8;  16.9;   5.3; 192.2;    9;    46.4;   15.2;eor
       1420;20041001;20041031;   10;  5.46;  11.3;   15.7;    7.2;    2.16;  25.8;  14.8;   2.4; 112.8;    9;    50.9;   11.5;eor
       1420;20041101;20041130;   10;  6.18;   5.5;    8.2;    2.5;    2.63;  14.0;  19.5;  -3.2;  54.1;    9;    26.7;   12.4;eor
       1420;20041201;20041231;   10;  6.49;   1.4;    3.6;   -1.0;    2.32;   9.7;  16.0;  -7.6;  34.5;    9;    21.5;    6.0;eor
       1420;20050101;20050131;   10;  5.69;   3.2;    5.9;    0.4;    3.19;  12.9;  20.9; -10.3;  66.0;    9;    31.6;   11.0;eor
       1420;20050201;20050228;   10;  5.76;   0.7;    3.7;   -2.0;    2.68;  12.7;  23.6;  -8.4;  72.5;-999;-999;    7.2;eor
       1420;20050301;20050331;   10;  5.70;   6.5;   11.3;    1.7;    2.39;  21.9;  17.8; -12.0; 120.9;-999;-999;    3.1;eor
       1420;20050401;20050430;   10;  4.95;  11.6;   16.9;    6.0;    2.37;  25.1;  17.2;  -0.9; 182.4;-999;-999;   21.3;eor
       1420;20050501;20050531;   10;  5.12;  14.8;   20.2;    9.0;    2.32;  32.0;  24.6;   0.9; 211.8;-999;-999;   26.7;eor
       1420;20050601;20050630;   10;  4.66;  19.1;   25.1;   12.7;    2.33;  33.6;  27.0;   5.8; 256.9;-999;-999;   26.6;eor
       1420;20050701;20050731;   10;  5.07;  20.3;   26.2;   14.7;    2.55;  34.0;  19.5;   8.7; 212.5;-999;-999;    7.1;eor
       1420;20050801;20050831;   10;  4.78;  18.0;   23.5;   13.0;    2.32;  30.7;  13.8;   8.4; 192.0;-999;-999;   21.2;eor
       1420;20050901;20050930;   10;  3.74;  17.3;   23.1;   11.9;    2.20;  31.0;  15.6;   4.8; 205.9;-999;-999;   11.5;eor
       1420;20051001;20051031;   10;  4.16;  12.4;   17.3;    8.5;    2.35;  22.5;  18.8;   2.6; 147.0;-999;-999;   23.3;eor
       1420;20051101;20051130;   10;  6.11;   5.6;    8.7;    2.3;    2.37;  18.7;  15.2;  -3.5;  63.1;-999;-999;    7.7;eor
       1420;20051201;20051231;   10;  6.35;   2.2;    4.5;   -0.5;    2.55;   9.5;  18.3;  -6.0;  39.2;-999;-999;   12.5;eor
       1420;20060101;20060131;   10;  5.16;  -0.6;    2.0;   -3.6;    2.23;   7.1;  14.8; -10.1;  71.7;-999;-999;   10.0;eor
       1420;20060201;20060228;   10;  6.67;   1.5;    4.2;   -1.1;    2.57;  11.0;  16.9;  -7.6;  42.1;-999;-999;   12.8;eor
       1420;20060301;20060331;   10;  5.30;   3.8;    7.7;    0.0;    2.77;  16.8;  17.4;  -6.5; 115.8;-999;-999;   19.3;eor
       1420;20060401;20060430;   10;  5.42;  10.2;   15.0;    5.2;    2.53;  22.9;  17.5;  -2.7; 151.1;-999;-999;   10.1;eor
       1420;20060501;20060531;   10;  5.48;  15.0;   20.1;    9.6;    2.55;  25.9;  18.0;   4.1; 185.6;-999;-999;   22.1;eor
       1420;20060601;20060630;   10;  3.91;  18.8;   24.7;   12.2;    2.27;  32.3;  21.5;   4.8; 283.0;-999;-999;   13.4;eor
       1420;20060701;20060731;   10;  3.15;  24.0;   30.8;   17.5;    2.19;  35.8;  17.9;  13.3; 329.2;-999;-999;   26.6;eor
       1420;20060801;20060831;   10;  5.86;  16.7;   21.7;   12.8;    2.52;  26.6;  16.1;   8.4; 124.7;-999;-999;   25.8;eor
       1420;20060901;20060930;   10;  4.19;  18.5;   24.2;   13.2;    2.10;  28.4;  14.9;   8.3; 206.1;-999;-999;    6.2;eor
       1420;20061001;20061031;   10;  5.20;  13.4;   17.7;    9.6;    2.55;  21.8;  24.6;   3.8; 129.8;-999;-999;   27.4;eor
       1420;20061101;20061130;   10;  6.28;   8.3;   11.5;    5.0;    2.53;  18.5;  19.0;  -1.3;  52.0;-999;-999;    5.8;eor
       1420;20061201;20061231;   10;  5.88;   4.7;    7.6;    1.5;    2.48;  15.3;  18.4;  -4.6;  48.0;-999;-999;   11.5;eor
       1420;20070101;20070131;   10;  6.37;   6.1;    8.5;    3.0;    3.61;  14.3;  26.3; -10.3;  31.8;-999;-999;    8.1;eor
       1420;20070201;20070228;   10;  6.21;   5.8;    9.0;    2.5;    2.32;  13.6;  19.0;  -3.0;  56.0;-999;-999;    8.6;eor
       1420;20070301;20070331;   10;  4.23;   7.7;   12.7;    2.3;    2.65;  18.5;  22.2;  -1.7; 170.6;-999;-999;   14.1;eor
       1420;20070401;20070430;   10;  2.84;  14.3;   21.5;    6.5;    2.23;  28.3;  17.1;  -0.9; 312.1;-999;-999;    0.1;eor
       1420;20070501;20070531;   10;  5.00;  16.1;   21.4;   10.6;    2.74;  31.3;  23.2;   4.3; 207.6;-999;-999;   15.9;eor
       1420;20070601;20070630;   10;  5.36;  18.9;   24.0;   14.1;    2.57;  30.7;  18.5;  10.2; 187.7;-999;-999;   46.1;eor
       1420;20070701;20070731;   10;  5.18;  18.6;   23.6;   13.4;    2.77;  34.4;  20.8;   8.4; 199.8;-999;-999;   13.1;eor
       1420;20070801;20070831;   10;  4.72;  18.3;   23.3;   13.1;    2.26;  30.7;  17.8;   7.9; 212.4;-999;-999;   18.1;eor
       1420;20070901;20070930;   10;  4.92;  14.0;   19.0;    9.2;    2.37;  24.7;  16.1;   4.2; 145.1;-999;-999;   25.2;eor
       1420;20071001;20071031;   10;  4.55;   9.9;   14.6;    5.8;    2.03;  21.4;  14.2;  -1.1; 141.6;-999;-999;    1.9;eor
       1420;20071101;20071130;   10;  6.35;   4.9;    7.6;    2.1;    2.57;  12.9;  18.5;  -4.2;  39.2;-999;-999;    8.7;eor
       1420;20071201;20071231;   10;  5.95;   2.1;    4.3;   -0.1;    2.58;  13.6;  20.8;  -6.4;  44.6;-999;-999;   14.5;eor
       1420;20080101;20080131;   10;  6.26;   4.9;    7.6;    1.4;    2.77;  13.7;  18.9;  -3.7;  42.9;-999;-999;   10.5;eor
       1420;20080201;20080229;   10;  4.27;   4.3;    9.4;   -0.3;    2.52;  15.8;  17.9;  -7.5; 132.1;-999;-999;   18.4;eor
       1420;20080301;20080331;   10;  6.12;   6.0;    9.8;    2.0;    3.13;  21.9;  28.1;  -7.6;  84.4;-999;-999;   13.5;eor
       1420;20080401;20080430;   10;  5.96;   8.9;   13.6;    4.4;    2.40;  20.8;  18.1;  -2.4;  98.2;-999;-999;   11.2;eor
       1420;20080501;20080531;   10;  4.12;  17.3;   23.1;   11.4;    2.23;  29.9;  18.8;   4.8; 245.3;-999;-999;    9.5;eor
       1420;20080601;20080630;   10;  4.63;  19.2;   24.9;   13.3;    2.40;  31.7;  14.6;   7.7; 227.1;-999;-999;   18.5;eor
       1420;20080701;20080731;   10;  4.83;  20.2;   26.2;   14.2;    2.45;  34.0;  24.3;   8.9; 216.6;-999;-999;   20.8;eor
       1420;20080801;20080831;   10;  5.15;  19.2;   24.2;   14.5;    2.45;  31.1;  16.6;   9.1; 177.4;-999;-999;   13.7;eor
       1420;20080901;20080930;   10;  5.09;  13.6;   18.1;    9.1;    2.23;  26.2;  18.2;   3.4; 120.5;-999;-999;   12.3;eor
       1420;20081001;20081031;   10;  6.00;  10.0;   13.9;    6.3;    2.16;  19.4;  20.5;   0.3;  80.2;-999;-999;   11.0;eor
       1420;20081101;20081130;   10;  6.29;   6.4;    9.2;    3.1;    2.47;  15.8;  23.3;  -4.5;  30.8;-999;-999;    3.6;eor
       1420;20081201;20081231;   10;  5.63;   2.0;    4.4;   -0.7;    2.26;  11.0;  16.0;  -8.2;  51.4;-999;-999;   12.0;eor
       1420;20090101;20090131;   10;  5.12;  -1.9;    1.6;   -5.4;    1.90;   8.9;  20.5; -16.0;  95.3;-999;-999;   19.8;eor
       1420;20090201;20090228;   10;  6.13;   2.3;    5.5;   -0.8;    2.39;  11.0;  21.7;  -7.9;  56.4;-999;-999;    9.1;eor
       1420;20090301;20090331;   10;  5.50;   6.1;   10.3;    1.8;    2.58;  15.3;  17.3;  -4.7;  99.6;-999;-999;    9.3;eor
       1420;20090401;20090430;   10;  3.66;  14.1;   19.8;    8.1;    2.23;  25.4;  13.4;   4.3; 233.3;-999;-999;    8.6;eor
       1420;20090501;20090531;   10;  4.93;  15.7;   21.2;    9.8;    2.39;  31.2;  18.6;   5.3; 209.8;-999;-999;   14.8;eor
       1420;20090601;20090630;   10;  4.84;  17.2;   22.2;   11.9;    2.37;  29.5;  21.3;   5.5; 217.8;-999;-999;   18.5;eor
       1420;20090701;20090731;   10;  5.20;  19.8;   25.1;   14.8;    2.45;  30.6;  21.0;  11.2; 223.0;-999;-999;   26.7;eor
       1420;20090801;20090831;   10;  3.87;  20.9;   27.2;   14.5;    2.10;  36.4;  17.9;   7.2; 262.7;-999;-999;   10.3;eor
       1420;20090901;20090930;   10;  4.55;  16.5;   22.0;   11.7;    2.30;  31.6;  19.6;   7.6; 174.6;-999;-999;   25.4;eor
